User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
163789747,2021-10-31 06:23:04,EARN,Simple Earn Flexible Subscription,VET,-300.00000000,""
163789747,2021-10-31 06:23:05,SPOT,Savings Distribution,LDVET,300.00000000,""
163789747,2021-11-01 03:15:10,EARN,Simple Earn Flexible Interest,CAKE,0.00068541,""
163789747,2021-11-01 03:26:48,EARN,Simple Earn Flexible Interest,DAI,0.01010633,""
163789747,2021-11-01 03:27:10,EARN,Simple Earn Flexible Interest,VET,0.00226490,""
163789747,2021-11-01 04:03:25,SPOT,Simple Earn Flexible Airdrop,VTHO,0.26650913,""
163789747,2021-11-01 23:35:57,EARN,Simple Earn Flexible Subscription,DAI,-0.01010633,""
163789747,2021-11-01 23:35:57,SPOT,Savings Distribution,LDCAKE,0.00068541,""
163789747,2021-11-01 23:35:57,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068541,""
163789747,2021-11-01 23:35:58,SPOT,Savings Distribution,LDDAI,0.01010633,""
163789747,2021-11-01 23:37:02,EARN,Simple Earn Flexible Subscription,VET,-0.00226490,""
163789747,2021-11-01 23:37:03,SPOT,Savings Distribution,LDVET,0.00226490,""
163789747,2021-11-02 02:18:26,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37572804,""
163789747,2021-11-02 04:02:46,EARN,Simple Earn Flexible Interest,VET,0.00908690,""
163789747,2021-11-02 04:16:14,EARN,Simple Earn Flexible Interest,CAKE,0.00068551,""
163789747,2021-11-02 04:18:45,EARN,Simple Earn Flexible Interest,DAI,0.01010759,""
163789747,2021-11-02 23:34:14,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068551,""
163789747,2021-11-02 23:34:15,SPOT,Savings Distribution,LDDAI,0.01010759,""
163789747,2021-11-02 23:34:15,EARN,Simple Earn Flexible Subscription,DAI,-0.01010759,""
163789747,2021-11-02 23:34:15,SPOT,Savings Distribution,LDCAKE,0.00068551,""
163789747,2021-11-02 23:35:00,SPOT,Savings Distribution,LDVET,0.00908690,""
163789747,2021-11-02 23:35:00,EARN,Simple Earn Flexible Subscription,VET,-0.00908690,""
163789747,2021-11-03 03:23:05,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37633160,""
163789747,2021-11-03 04:26:10,EARN,Simple Earn Flexible Interest,CAKE,0.00068560,""
163789747,2021-11-03 04:30:20,EARN,Simple Earn Flexible Interest,DAI,0.01010884,""
163789747,2021-11-03 04:36:29,EARN,Simple Earn Flexible Interest,VET,0.00908695,""
163789747,2021-11-04 02:17:06,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37498212,""
163789747,2021-11-04 03:16:18,EARN,Simple Earn Flexible Subscription,VET,-0.00908695,""
163789747,2021-11-04 03:16:19,SPOT,Savings Distribution,LDVET,0.00908695,""
163789747,2021-11-04 03:22:13,SPOT,Savings Distribution,LDCAKE,0.00068560,""
163789747,2021-11-04 03:22:13,EARN,Simple Earn Flexible Subscription,DAI,-0.01010884,""
163789747,2021-11-04 03:22:13,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068560,""
163789747,2021-11-04 03:22:14,SPOT,Savings Distribution,LDDAI,0.01010884,""
163789747,2021-11-04 03:35:28,EARN,Simple Earn Flexible Interest,CAKE,0.00068570,""
163789747,2021-11-04 03:40:23,EARN,Simple Earn Flexible Interest,DAI,0.01011009,""
163789747,2021-11-04 03:48:22,EARN,Simple Earn Flexible Interest,VET,0.00908716,""
163789747,2021-11-04 23:19:24,SPOT,Savings Distribution,LDCAKE,0.00068570,""
163789747,2021-11-04 23:19:24,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068570,""
163789747,2021-11-04 23:19:25,EARN,Simple Earn Flexible Subscription,DAI,-0.01011009,""
163789747,2021-11-04 23:19:25,SPOT,Savings Distribution,LDDAI,0.01011009,""
163789747,2021-11-05 02:02:18,EARN,Simple Earn Flexible Interest,DAI,0.01011009,""
163789747,2021-11-05 02:18:03,EARN,Simple Earn Flexible Interest,VET,0.00908716,""
163789747,2021-11-05 02:42:24,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37116102,""
163789747,2021-11-05 02:48:04,EARN,Simple Earn Flexible Interest,CAKE,0.00068570,""
163789747,2021-11-05 05:58:54,EARN,Simple Earn Flexible Subscription,DAI,-0.01011009,""
163789747,2021-11-05 05:58:54,SPOT,Savings Distribution,LDCAKE,0.00068570,""
163789747,2021-11-05 05:58:54,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068570,""
163789747,2021-11-05 05:58:54,SPOT,Savings Distribution,LDDAI,0.01011009,""
163789747,2021-11-05 06:19:49,SPOT,Savings Distribution,LDVET,0.01817432,""
163789747,2021-11-05 06:19:49,EARN,Simple Earn Flexible Subscription,VET,-0.01817432,""
163789747,2021-11-06 02:11:38,EARN,Simple Earn Flexible Interest,DAI,0.01011260,""
163789747,2021-11-06 02:29:15,EARN,Simple Earn Flexible Interest,CAKE,0.00068588,""
163789747,2021-11-06 02:40:46,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37153222,""
163789747,2021-11-06 02:40:52,EARN,Simple Earn Flexible Interest,VET,0.00908736,""
163789747,2021-11-06 05:54:29,SPOT,Savings Distribution,LDCAKE,0.00068588,""
163789747,2021-11-06 05:54:29,EARN,Simple Earn Flexible Subscription,DAI,-0.01011260,""
163789747,2021-11-06 05:54:29,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068588,""
163789747,2021-11-06 05:54:30,SPOT,Savings Distribution,LDDAI,0.01011260,""
163789747,2021-11-06 06:15:58,EARN,Simple Earn Flexible Subscription,VET,-0.00908736,""
163789747,2021-11-06 06:15:59,SPOT,Savings Distribution,LDVET,0.00908736,""
163789747,2021-11-07 02:06:42,EARN,Simple Earn Flexible Interest,CAKE,0.00068598,""
163789747,2021-11-07 02:15:58,EARN,Simple Earn Flexible Interest,DAI,0.01011386,""
163789747,2021-11-07 02:32:38,EARN,Simple Earn Flexible Interest,VET,0.00908778,""
163789747,2021-11-07 02:39:03,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37242141,""
163789747,2021-11-07 06:13:56,SPOT,Savings Distribution,LDVET,0.00908778,""
163789747,2021-11-07 06:13:56,EARN,Simple Earn Flexible Subscription,VET,-0.00908778,""
163789747,2021-11-07 06:44:21,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068598,""
163789747,2021-11-07 06:44:21,EARN,Simple Earn Flexible Subscription,DAI,-0.01011386,""
163789747,2021-11-07 06:44:21,SPOT,Savings Distribution,LDCAKE,0.00068598,""
163789747,2021-11-07 06:44:21,SPOT,Savings Distribution,LDDAI,0.01011386,""
163789747,2021-11-08 02:15:21,EARN,Simple Earn Flexible Interest,DAI,0.01011511,""
163789747,2021-11-08 02:24:00,EARN,Simple Earn Flexible Interest,CAKE,0.00068607,""
163789747,2021-11-08 02:30:51,EARN,Simple Earn Flexible Interest,VET,0.00908798,""
163789747,2021-11-08 02:42:27,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37177862,""
163789747,2021-11-08 06:13:18,EARN,Simple Earn Flexible Subscription,VET,-0.00908798,""
163789747,2021-11-08 06:13:19,SPOT,Savings Distribution,LDVET,0.00908798,""
163789747,2021-11-08 06:44:10,SPOT,Savings Distribution,LDCAKE,0.00068607,""
163789747,2021-11-08 06:44:10,SPOT,Savings Distribution,LDDAI,0.01011511,""
163789747,2021-11-08 06:44:10,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068607,""
163789747,2021-11-08 06:44:10,EARN,Simple Earn Flexible Subscription,DAI,-0.01011511,""
163789747,2021-11-09 02:02:23,EARN,Simple Earn Flexible Interest,DAI,0.01011637,""
163789747,2021-11-09 02:33:06,EARN,Simple Earn Flexible Interest,CAKE,0.00068617,""
163789747,2021-11-09 02:36:37,EARN,Simple Earn Flexible Interest,VET,0.00908819,""
163789747,2021-11-09 03:33:00,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37158407,""
163789747,2021-11-09 06:17:44,EARN,Simple Earn Flexible Subscription,VET,-0.00908819,""
163789747,2021-11-09 06:17:45,SPOT,Savings Distribution,LDVET,0.00908819,""
163789747,2021-11-09 06:49:55,EARN,Simple Earn Flexible Subscription,CAKE,-0.00068617,""
163789747,2021-11-09 06:49:55,SPOT,Savings Distribution,LDCAKE,0.00068617,""
163789747,2021-11-09 06:49:55,SPOT,Savings Distribution,LDDAI,0.01011637,""
163789747,2021-11-09 06:49:55,EARN,Simple Earn Flexible Subscription,DAI,-0.01011637,""
163789747,2021-11-10 02:20:36,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37420554,""
163789747,2021-11-10 03:02:47,EARN,Simple Earn Flexible Interest,DAI,0.01011762,""
163789747,2021-11-10 03:07:08,EARN,Simple Earn Flexible Subscription,DAI,-0.01011762,""
163789747,2021-11-10 03:07:08,SPOT,Savings Distribution,LDDAI,0.01011762,""
163789747,2021-11-10 03:11:48,EARN,Simple Earn Flexible Interest,VET,0.00908840,""
163789747,2021-11-10 03:15:44,EARN,Simple Earn Flexible Subscription,VET,-0.00908840,""
163789747,2021-11-10 03:15:44,SPOT,Savings Distribution,LDVET,0.00908840,""
163789747,2021-11-10 03:25:09,EARN,Simple Earn Flexible Interest,CAKE,0.00164700,""
163789747,2021-11-10 22:55:02,SPOT,Transaction Related,BTC,0.00500000,""
163789747,2021-11-10 22:55:02,SPOT,Deposit,EUR,287.06000000,""
163789747,2021-11-10 22:55:02,SPOT,Transaction Related,EUR,-287.06000000,""
163789747,2021-11-11 02:10:16,EARN,Simple Earn Flexible Interest,VET,0.00908860,""
163789747,2021-11-11 02:23:01,EARN,Simple Earn Flexible Interest,CAKE,0.00164723,""
163789747,2021-11-11 02:45:04,EARN,Simple Earn Flexible Interest,DAI,0.01011888,""
163789747,2021-11-11 02:45:35,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37382097,""
163789747,2021-11-11 06:03:55,EARN,Simple Earn Flexible Subscription,VET,-0.00908860,""
163789747,2021-11-11 06:03:55,SPOT,Savings Distribution,LDVET,0.00908860,""
163789747,2021-11-11 06:38:29,SPOT,Savings Distribution,LDCAKE,0.00329423,""
163789747,2021-11-11 06:38:29,SPOT,Savings Distribution,LDDAI,0.01011888,""
163789747,2021-11-11 06:38:29,EARN,Simple Earn Flexible Subscription,DAI,-0.01011888,""
163789747,2021-11-11 06:38:29,EARN,Simple Earn Flexible Subscription,CAKE,-0.00329423,""
163789747,2021-11-12 02:04:18,EARN,Simple Earn Flexible Interest,VET,0.00908881,""
163789747,2021-11-12 02:14:48,EARN,Simple Earn Flexible Interest,CAKE,0.00164723,""
163789747,2021-11-12 02:26:27,EARN,Simple Earn Flexible Interest,DAI,0.01012014,""
163789747,2021-11-12 02:37:55,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37335278,""
163789747,2021-11-12 06:30:23,SPOT,Savings Distribution,LDCAKE,0.00164723,""
163789747,2021-11-12 06:30:23,EARN,Simple Earn Flexible Subscription,CAKE,-0.00164723,""
163789747,2021-11-12 06:30:23,EARN,Simple Earn Flexible Subscription,DAI,-0.01012014,""
163789747,2021-11-12 06:30:24,SPOT,Savings Distribution,LDDAI,0.01012014,""
163789747,2021-11-12 06:56:14,SPOT,Savings Distribution,LDVET,0.00908881,""
163789747,2021-11-12 06:56:14,EARN,Simple Earn Flexible Subscription,VET,-0.00908881,""
163789747,2021-11-13 01:45:13,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37179166,""
163789747,2021-11-13 02:01:38,EARN,Simple Earn Flexible Interest,DAI,0.01012139,""
163789747,2021-11-13 02:13:10,EARN,Simple Earn Flexible Interest,VET,0.00908902,""
163789747,2021-11-13 02:38:48,EARN,Simple Earn Flexible Interest,CAKE,0.00164831,""
163789747,2021-11-13 06:38:41,EARN,Simple Earn Flexible Subscription,CAKE,-0.00164831,""
163789747,2021-11-13 06:38:41,SPOT,Savings Distribution,LDCAKE,0.00164831,""
163789747,2021-11-13 06:38:41,EARN,Simple Earn Flexible Subscription,DAI,-0.01012139,""
163789747,2021-11-13 06:38:41,SPOT,Savings Distribution,LDDAI,0.01012139,""
163789747,2021-11-13 06:52:40,SPOT,Savings Distribution,LDVET,0.00908902,""
163789747,2021-11-13 06:52:40,EARN,Simple Earn Flexible Subscription,VET,-0.00908902,""
163789747,2021-11-14 02:16:42,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37205200,""
163789747,2021-11-14 03:26:19,EARN,Simple Earn Flexible Interest,VET,0.00908922,""
163789747,2021-11-14 03:30:56,EARN,Simple Earn Flexible Interest,CAKE,0.00164885,""
163789747,2021-11-14 03:34:05,EARN,Simple Earn Flexible Interest,DAI,0.01012265,""
163789747,2021-11-14 23:49:39,SPOT,Savings Distribution,LDCAKE,0.00164885,""
163789747,2021-11-14 23:49:39,EARN,Simple Earn Flexible Subscription,CAKE,-0.00164885,""
163789747,2021-11-14 23:49:40,EARN,Simple Earn Flexible Subscription,DAI,-0.01012265,""
163789747,2021-11-14 23:49:40,SPOT,Savings Distribution,LDDAI,0.01012265,""
163789747,2021-11-15 02:04:23,EARN,Simple Earn Flexible Interest,CAKE,0.00164939,""
163789747,2021-11-15 02:19:42,EARN,Simple Earn Flexible Interest,VET,0.00908943,""
163789747,2021-11-15 02:23:52,EARN,Simple Earn Flexible Interest,DAI,0.01012390,""
163789747,2021-11-15 02:45:22,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37207683,""
163789747,2021-11-15 06:38:08,SPOT,Savings Distribution,LDCAKE,0.00164939,""
163789747,2021-11-15 06:38:08,SPOT,Savings Distribution,LDDAI,0.01012390,""
163789747,2021-11-15 06:38:08,EARN,Simple Earn Flexible Subscription,DAI,-0.01012390,""
163789747,2021-11-15 06:38:08,EARN,Simple Earn Flexible Subscription,CAKE,-0.00164939,""
163789747,2021-11-15 06:54:14,EARN,Simple Earn Flexible Subscription,VET,-0.01817865,""
163789747,2021-11-15 06:54:14,SPOT,Savings Distribution,LDVET,0.01817865,""
163789747,2021-11-16 02:20:35,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37410151,""
163789747,2021-11-16 03:19:09,EARN,Simple Earn Flexible Interest,CAKE,0.00164993,""
163789747,2021-11-16 03:19:47,EARN,Simple Earn Flexible Interest,VET,0.00908943,""
163789747,2021-11-16 03:44:25,EARN,Simple Earn Flexible Interest,DAI,0.01012516,""
163789747,2021-11-16 23:48:38,EARN,Simple Earn Flexible Subscription,CAKE,-0.00164993,""
163789747,2021-11-16 23:48:38,SPOT,Savings Distribution,LDCAKE,0.00164993,""
163789747,2021-11-16 23:48:39,EARN,Simple Earn Flexible Subscription,DAI,-0.01012516,""
163789747,2021-11-16 23:48:39,SPOT,Savings Distribution,LDDAI,0.01012516,""
163789747,2021-11-16 23:49:07,SPOT,Savings Distribution,LDVET,0.00908943,""
163789747,2021-11-16 23:49:07,EARN,Simple Earn Flexible Subscription,VET,-0.00908943,""
163789747,2021-11-17 02:16:43,EARN,Simple Earn Flexible Interest,DAI,0.01012642,""
163789747,2021-11-17 02:29:53,EARN,Simple Earn Flexible Interest,CAKE,0.00165048,""
163789747,2021-11-17 02:39:54,EARN,Simple Earn Flexible Interest,VET,0.00908984,""
163789747,2021-11-17 02:51:37,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37269582,""
163789747,2021-11-17 06:36:54,EARN,Simple Earn Flexible Subscription,CAKE,-0.00165048,""
163789747,2021-11-17 06:36:54,SPOT,Savings Distribution,LDCAKE,0.00165048,""
163789747,2021-11-17 06:36:55,EARN,Simple Earn Flexible Subscription,DAI,-0.01012642,""
163789747,2021-11-17 06:36:55,SPOT,Savings Distribution,LDDAI,0.01012642,""
163789747,2021-11-17 06:43:08,SPOT,Savings Distribution,LDVET,0.00908984,""
163789747,2021-11-17 06:43:08,EARN,Simple Earn Flexible Subscription,VET,-0.00908984,""
163789747,2021-11-18 02:04:46,EARN,Simple Earn Flexible Interest,CAKE,0.00165102,""
163789747,2021-11-18 02:27:28,EARN,Simple Earn Flexible Interest,DAI,0.01012767,""
163789747,2021-11-18 02:47:19,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37161657,""
163789747,2021-11-18 02:50:40,EARN,Simple Earn Flexible Interest,VET,0.00909005,""
163789747,2021-11-18 06:33:30,EARN,Simple Earn Flexible Subscription,CAKE,-0.00165102,""
163789747,2021-11-18 06:33:30,SPOT,Savings Distribution,LDCAKE,0.00165102,""
163789747,2021-11-18 06:33:31,EARN,Simple Earn Flexible Subscription,DAI,-0.01012767,""
163789747,2021-11-18 06:33:31,SPOT,Savings Distribution,LDDAI,0.01012767,""
163789747,2021-11-18 06:41:13,EARN,Simple Earn Flexible Subscription,VET,-0.00909005,""
163789747,2021-11-18 06:41:14,SPOT,Savings Distribution,LDVET,0.00909005,""
163789747,2021-11-19 02:10:31,EARN,Simple Earn Flexible Interest,VET,0.00909026,""
163789747,2021-11-19 02:49:29,EARN,Simple Earn Flexible Interest,DAI,0.01012893,""
163789747,2021-11-19 02:50:52,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37052656,""
163789747,2021-11-19 02:52:56,EARN,Simple Earn Flexible Interest,CAKE,0.00165156,""
163789747,2021-11-19 06:26:38,SPOT,Savings Distribution,LDDAI,0.01012893,""
163789747,2021-11-19 06:26:38,EARN,Simple Earn Flexible Subscription,CAKE,-0.00165156,""
163789747,2021-11-19 06:26:38,SPOT,Savings Distribution,LDCAKE,0.00165156,""
163789747,2021-11-19 06:26:38,EARN,Simple Earn Flexible Subscription,DAI,-0.01012893,""
163789747,2021-11-19 06:53:54,EARN,Simple Earn Flexible Subscription,VET,-0.00909026,""
163789747,2021-11-19 06:53:55,SPOT,Savings Distribution,LDVET,0.00909026,""
163789747,2021-11-20 01:47:57,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37065130,""
163789747,2021-11-20 02:02:18,EARN,Simple Earn Flexible Interest,CAKE,0.00165210,""
163789747,2021-11-20 02:07:16,EARN,Simple Earn Flexible Interest,DAI,0.01013019,""
163789747,2021-11-20 02:27:46,EARN,Simple Earn Flexible Interest,VET,0.00909046,""
163789747,2021-11-20 06:26:40,EARN,Simple Earn Flexible Subscription,CAKE,-0.00165210,""
163789747,2021-11-20 06:26:40,SPOT,Savings Distribution,LDCAKE,0.00165210,""
163789747,2021-11-20 06:26:41,EARN,Simple Earn Flexible Subscription,DAI,-0.01013019,""
163789747,2021-11-20 06:26:41,SPOT,Savings Distribution,LDDAI,0.01013019,""
163789747,2021-11-20 06:54:19,EARN,Simple Earn Flexible Subscription,VET,-0.00909046,""
163789747,2021-11-20 06:54:19,SPOT,Savings Distribution,LDVET,0.00909046,""
163789747,2021-11-20 19:02:00,SPOT,Transaction Related,USDC,2600.00000000,""
163789747,2021-11-20 19:02:00,SPOT,Transaction Related,EUR,-2330.31000000,""
163789747,2021-11-20 19:02:00,SPOT,Deposit,EUR,2330.31000000,""
163789747,2021-11-20 19:32:42,SPOT,Withdraw,USDC,-2600.00000000,Withdraw fee is included
163789747,2021-11-21 01:46:04,SPOT,Simple Earn Flexible Airdrop,VTHO,0.37075776,""
163789747,2021-11-21 03:17:22,EARN,Simple Earn Flexible Interest,CAKE,0.00165265,""
163789747,2021-11-21 03:34:16,EARN,Simple Earn Flexible Interest,VET,0.00909067,""
163789747,2021-11-21 03:37:07,EARN,Simple Earn Flexible Interest,DAI,0.01013144,""
163789747,2021-11-21 03:58:32,EARN,Simple Earn Flexible Subscription,BTC,-0.00500000,""
163789747,2021-11-21 03:58:33,SPOT,Savings Distribution,LDFET,40.05238852,""
163789747,2021-11-21 03:58:33,SPOT,Savings Distribution,LDBTC,0.00500000,""
163789747,2021-11-21 03:58:33,EARN,Simple Earn Flexible Subscription,FET,-40.05238852,""
163789747,2021-11-22 01:48:47,SPOT,Simple Earn Flexible Airdrop,VTHO,0.36982897,""
163789747,2021-11-22 03:17:02,EARN,Simple Earn Flexible Interest,CAKE,0.00165319,""
163789747,2021-11-22 03:21:14,EARN,Simple Earn Flexible Subscription,CAKE,-0.00330584,""
163789747,2021-11-22 03:21:15,SPOT,Savings Distribution,LDCAKE,0.00330584,""
163789747,2021-11-22 03:21:15,EARN,Simple Earn Flexible Subscription,DAI,-0.01013144,""
163789747,2021-11-22 03:21:16,SPOT,Savings Distribution,LDDAI,0.01013144,""
163789747,2021-11-22 03:23:30,EARN,Simple Earn Flexible Subscription,VET,-0.00909067,""
163789747,2021-11-22 03:23:30,SPOT,Savings Distribution,LDVET,0.00909067,""
163789747,2021-11-22 03:28:41,EARN,Simple Earn Flexible Interest,VET,0.00909088,""
163789747,2021-11-22 03:39:00,EARN,Simple Earn Flexible Interest,DAI,0.01013270,""
163789747,2021-11-23 02:20:00,SPOT,Simple Earn Flexible Airdrop,VTHO,0.36967091,""
163789747,2021-11-23 03:03:01,EARN,Simple Earn Flexible Interest,CAKE,0.00165319,""
163789747,2021-11-23 03:08:07,SPOT,Savings Distribution,LDVET,0.00909088,""
163789747,2021-11-23 03:08:07,EARN,Simple Earn Flexible Subscription,VET,-0.00909088,""
163789747,2021-11-23 03:11:25,EARN,Simple Earn Flexible Subscription,CAKE,-0.00165319,""
163789747,2021-11-23 03:11:26,SPOT,Savings Distribution,LDCAKE,0.00165319,""
163789747,2021-11-23 03:11:26,SPOT,Savings Distribution,LDDAI,0.01013270,""
163789747,2021-11-23 03:11:26,EARN,Simple Earn Flexible Subscription,DAI,-0.01013270,""
163789747,2021-11-23 03:44:57,EARN,Simple Earn Flexible Interest,DAI,0.01013270,""
163789747,2021-11-23 03:45:12,EARN,Simple Earn Flexible Interest,BTC,4.1E-7,""
163789747,2021-11-23 03:46:57,EARN,Simple Earn Flexible Interest,FET,0.00051547,""
163789747,2021-11-23 03:58:58,EARN,Simple Earn Flexible Interest,VET,0.00909088,""
163789747,2021-11-23 04:37:20,EARN,Simple Earn Flexible Subscription,BTC,-4.1E-7,""
163789747,2021-11-23 04:37:20,EARN,Simple Earn Flexible Subscription,FET,-0.00051547,""
163789747,2021-11-23 04:37:20,SPOT,Savings Distribution,LDFET,0.00051547,""
